bedrooms,bathrooms,area_sqft,balconies,floor,location_rating,age_years,furnishing,parking_spaces,distance_to_city_center_km,rent_price
5,2.0,1182.0,1,11,2,19,1,1,9.255444419,76.98028541
1,2.0,1387.0,1,9,2,3,0,0,21.87828688,45.36352282
5,3.0,568.0,1,8,3,4,1,0,9.099352401,65.05524219
4,1.0,1108.0,2,8,2,16,1,1,24.65016981,61.06128532
5,3.0,1364.0,2,5,4,17,0,2,15.59171647,79.91200192
1,3.0,2002.0,0,13,4,2,1,0,20.55922685,71.6273557
4,1.0,628.0,0,7,5,22,1,1,12.83827133,55.17128574
5,2.0,1584.0,1,5,3,12,1,0,16.70930646,83.5431909
4,3.0,826.0,1,13,4,28,0,1,24.74872422,58.02355142
2,1.0,521.0,1,16,1,0,1,0,13.00647785,38.17287949
2,2.0,2596.0,2,14,2,18,0,0,7.320620597,73.13857254
5,3.0,510.0,2,5,3,22,0,2,16.59705426,62.21961147
4,3.0,1644.0,0,19,4,21,1,0,23.07057432,80.30684668
1,3.0,2327.0,1,4,5,1,0,0,1.412766774,80.81184472
5,2.0,463.0,1,11,4,3,0,0,24.8213345,58.69422139
2,3.0,1777.0,2,2,1,15,0,1,14.06916123,57.33521238
2,2.0,1308.0,0,13,4,15,0,1,20.1866653,65.32695828
5,3.0,2171.0,1,16,3,16,0,1,3.837323711,97.35481276
4,1.0,1908.0,1,9,5,27,1,1,7.996054062,82.91933699
2,3.0,412.0,0,16,5,20,0,0,24.45182088,48.48077834
4,1.0,1576.0,1,7,1,11,0,2,7.909711676,60.92596475
2,1.0,638.0,2,16,3,1,0,0,10.89316207,35.05981724
2,1.0,1062.0,0,13,1,29,1,0,7.736827569,35.68406646
3,2.0,1509.0,1,5,1,23,0,2,12.243222,54.57273759
2,1.0,1093.0,1,15,1,9,0,2,4.817284758,31.80046075
1,3.0,1581.0,2,7,4,5,1,2,13.21234557,66.02395532
5,2.0,1904.0,2,18,2,11,0,2,8.162552502,88.03307393
5,1.0,2302.0,2,2,4,11,1,2,20.56301329,89.87815293
4,2.0,475.0,1,8,3,16,0,2,10.35432975,39.46192319
2,2.0,728.0,1,10,1,29,0,1,20.02528693,39.9253189
1,2.0,1839.0,1,10,1,17,0,2,16.40211095,53.8169088
4,3.0,1652.0,0,11,2,3,1,2,22.96226173,85.7401263
3,1.0,2599.0,2,8,5,2,1,2,20.45497627,83.11479945
4,2.0,471.0,0,16,1,24,1,2,22.62684602,43.95699043
4,2.0,624.0,2,16,4,16,0,2,13.61541014,46.87456292
2,2.0,2920.0,1,17,1,22,1,1,22.92268075,88.8313175
3,1.0,2807.0,0,6,3,8,1,1,4.713749078,94.42850884
4,2.0,2987.0,0,18,2,24,1,1,3.026548465,96.75272997
1,2.0,1210.0,2,17,5,21,0,0,13.62452415,54.54423642
1,3.0,2448.0,0,12,3,29,1,2,20.8251558,90.35782424
5,1.0,1077.0,0,15,4,11,1,1,6.092206965,66.61843772
3,3.0,690.0,1,7,3,28,1,2,24.24675876,62.67083934
3,1.0,1881.0,2,14,1,6,1,2,5.445801131,55.59233106
5,1.0,2651.0,0,4,2,15,0,1,18.00879194,88.133298
4,1.0,1625.0,1,17,1,7,1,1,22.96287982,73.59311041
3,3.0,965.0,0,11,2,2,1,2,24.16863668,50.2893222
1,3.0,2929.0,1,6,4,20,0,2,16.87388686,93.20886342
1,3.0,2215.0,0,10,3,12,1,0,14.78099236,70.60446407
2,3.0,910.0,1,15,2,19,1,1,3.180665582,49.73962622
3,2.0,1323.0,1,6,3,8,0,2,1.475386888,56.15994962
4,2.0,2725.0,2,16,2,8,0,0,24.65822046,86.40575509
5,2.0,415.0,1,12,1,3,1,2,7.584812148,54.06729656
5,1.0,2803.0,0,19,2,27,0,1,2.733762763,86.36482978
4,2.0,755.0,1,16,2,13,1,2,13.9235022,71.3481517
2,1.0,1229.0,1,14,5,17,0,1,8.502340664,53.038416
5,3.0,1501.0,0,6,4,0,1,0,9.582250182,90.42341926
3,1.0,1490.0,0,9,1,18,0,2,9.49032196,56.4267606
2,1.0,2146.0,1,1,1,1,0,1,6.968544919,58.53543461
3,2.0,613.0,0,8,3,4,0,0,24.22431523,45.07258311
1,3.0,2120.0,1,7,2,21,1,0,7.365299045,69.5239781
2,3.0,848.0,1,14,2,13,0,1,14.3691929,46.87513151
5,2.0,1968.0,1,8,2,8,1,2,6.72698662,78.06708698
2,3.0,2946.0,0,11,1,19,1,1,19.28464397,93.01083585
2,3.0,1109.0,2,9,5,19,0,0,6.49643566,61.80787281
2,3.0,779.0,2,19,3,14,1,1,15.75172073,55.81282508
2,2.0,,1,7,2,19,1,0,21.01503612,76.75104659
3,3.0,1447.0,1,6,5,0,1,0,7.519171809,70.53804917
1,1.0,938.0,0,18,4,29,1,0,20.27780934,41.79609776
4,1.0,1152.0,2,5,1,18,1,0,3.219698706,58.69689343
2,3.0,934.0,2,19,4,3,1,2,3.793725462,56.90054191
5,2.0,1072.0,2,11,1,13,0,0,10.61401101,52.37544394
2,2.0,1464.0,0,5,3,0,1,0,10.76623217,67.97869331
5,2.0,967.0,0,9,4,4,1,0,13.39553222,67.71469047
3,3.0,1836.0,0,8,3,9,0,1,1.568514731,70.42850541
5,3.0,814.0,1,11,3,8,0,2,3.811365643,61.47776955
4,1.0,848.0,0,6,3,16,0,0,1.246599447,52.05796659
1,2.0,1009.0,1,15,4,13,1,1,23.90853281,51.78756211
5,1.0,2401.0,1,6,4,27,0,0,8.520388717,95.39709194
5,1.0,2197.0,1,11,4,6,1,2,17.51368108,92.55552147
1,2.0,2883.0,1,15,2,17,0,2,15.6025751,78.97567713
4,3.0,1104.0,0,12,3,9,1,2,18.39300936,65.00962128
2,3.0,2686.0,0,9,2,27,1,2,22.18845326,80.49576001
5,1.0,1465.0,2,10,1,26,0,1,6.595550819,63.1195019
1,1.0,1133.0,2,15,4,24,1,2,11.21804842,58.38446227
3,1.0,1199.0,1,17,5,3,0,1,8.882664163,62.19104282
1,1.0,2457.0,2,16,1,13,1,1,2.979159639,73.03545517
3,2.0,2260.0,2,8,3,2,0,2,1.766213042,77.88947531
4,1.0,2586.0,2,17,3,27,1,1,19.35494283,95.50692969
2,1.0,2290.0,1,11,2,28,0,1,4.101459516,70.2710991
1,3.0,1130.0,2,11,4,26,0,2,1.36873623,49.94247449
5,3.0,595.0,0,6,4,22,0,0,11.52183693,59.11258514
4,3.0,1497.0,1,2,1,21,1,0,8.73441113,68.37135774
1,2.0,2038.0,0,1,1,10,1,1,2.586576963,59.93627615
5,2.0,2058.0,1,6,1,9,0,2,2.238197676,68.45858756
1,3.0,1525.0,0,5,5,7,1,2,22.91574759,64.63605508
3,3.0,663.0,2,9,5,8,1,2,23.55216344,57.56284989
1,1.0,1319.0,1,5,3,27,0,0,12.57497316,43.53234991
1,1.0,560.0,0,18,3,22,0,1,21.35883384,36.98228243
1,2.0,1656.0,1,19,3,5,0,2,20.20222893,56.93133746
4,2.0,2938.0,0,15,4,13,1,1,14.90447434,110.3149938
1,1.0,2210.0,2,15,3,27,1,2,19.01927283,58.64478536
5,3.0,,1,9,2,23,0,2,23.33299322,71.92904017
3,1.0,710.0,1,14,1,8,0,2,14.5913284,39.32626628
3,2.0,626.0,0,5,4,13,1,1,13.28006097,57.06650509
1,2.0,672.0,0,17,5,7,0,0,1.085046768,40.55892505
4,1.0,716.0,2,15,1,5,1,0,14.01141401,57.9152101
4,1.0,2322.0,0,17,3,23,0,1,20.62002247,82.35977547
5,1.0,2738.0,0,9,5,24,0,2,19.29048292,93.13355175
1,2.0,1892.0,0,13,5,5,0,0,16.49911503,64.02881908
3,3.0,2294.0,2,13,5,29,0,0,1.59003377,92.89609115
4,1.0,2001.0,2,5,1,21,0,1,23.20874731,68.47037415
1,2.0,2192.0,1,14,4,1,1,1,11.29854349,75.95243595
4,2.0,1850.0,2,7,1,24,0,1,14.71683834,73.09236522
4,2.0,2822.0,0,5,2,23,0,2,10.54548806,91.35688489
3,1.0,2325.0,1,12,3,4,1,2,9.373107162,88.17369372
2,1.0,966.0,2,3,4,25,0,1,13.25425253,54.27155223
5,3.0,651.0,2,9,4,2,0,1,12.87277111,59.70578133
5,2.0,1956.0,0,10,3,24,0,0,9.553949721,88.12833895
3,1.0,2754.0,0,1,2,10,0,0,20.29249998,73.84139063
4,2.0,1074.0,2,14,5,25,0,1,2.214767597,64.31107863
1,2.0,2711.0,1,1,3,29,1,1,3.808542079,82.05508228
4,3.0,2515.0,0,10,5,28,1,1,2.980952066,106.7988719
3,1.0,2002.0,2,11,3,6,0,0,14.55982909,66.32652103
5,1.0,913.0,2,2,1,28,1,0,10.90039709,56.12576936
4,2.0,841.0,0,2,2,8,0,2,11.84905813,56.78073386
5,2.0,400.0,1,11,2,12,1,0,14.84194288,62.02640518
1,3.0,2805.0,1,8,3,29,0,0,8.775235327,88.14663162
5,3.0,1538.0,1,3,2,15,0,1,5.395033635,81.05168782
5,3.0,1302.0,0,9,5,22,0,1,8.36397137,73.44723804
2,3.0,2023.0,0,16,2,11,1,2,24.85571653,66.37588616
2,3.0,1620.0,0,16,2,7,1,1,23.86453064,72.40295308
2,3.0,2721.0,1,10,2,13,1,1,23.95924436,84.28164934
5,2.0,1255.0,1,6,4,25,1,0,1.663132332,73.36132092
3,3.0,1417.0,0,11,3,13,1,1,3.146826679,72.38840085
5,2.0,1583.0,0,8,1,4,1,0,2.097027616,75.86499218
3,2.0,2620.0,0,1,1,25,0,0,20.57131542,81.36924548
3,1.0,984.0,1,6,4,9,0,1,24.79284148,
2,2.0,2928.0,2,8,4,29,1,1,14.03171796,93.26496563
4,2.0,854.0,2,14,1,21,0,0,17.81995744,51.24853151
1,3.0,595.0,1,3,5,27,0,2,9.453352933,39.78396658
2,2.0,998.0,0,2,1,23,0,1,19.36963322,39.04801857
2,3.0,1732.0,0,1,1,29,1,0,16.74599792,73.43334402
4,3.0,2159.0,0,11,3,13,1,0,20.2230565,94.63235303
1,3.0,955.0,0,6,1,22,1,1,13.00057527,43.11731775
5,1.0,1917.0,1,8,1,16,0,0,5.656425164,61.90095759
5,3.0,838.0,2,7,2,25,1,1,12.41735927,63.14999595
2,2.0,758.0,2,6,4,3,0,2,8.490225297,48.22362009
1,3.0,1457.0,1,18,1,28,0,2,17.65856636,49.79108535
2,3.0,1511.0,0,12,1,23,0,0,4.284393279,55.73371538
3,3.0,2463.0,2,8,5,14,0,1,8.965864321,105.4279754
2,1.0,820.0,1,19,1,10,0,1,1.157851586,37.98087883
2,2.0,952.0,0,5,3,8,0,2,20.57260973,52.18411403
5,1.0,1549.0,2,19,5,14,1,2,10.75903146,83.3352818
5,2.0,1431.0,1,9,1,21,0,1,19.62849295,70.98838965
5,1.0,1891.0,2,12,3,26,0,0,3.342374846,79.9756471
3,2.0,1279.0,2,15,4,19,0,1,5.651100742,70.85417761
5,1.0,2285.0,1,13,1,1,0,0,21.41123865,70.81411808
1,3.0,1251.0,1,13,4,27,1,0,15.29104189,56.48168313
4,1.0,909.0,2,5,1,24,0,1,1.141606638,38.6366844
1,1.0,2259.0,2,2,5,0,1,1,22.72308185,73.1162501
1,3.0,2163.0,1,19,5,20,0,2,24.60394967,75.85162612
5,3.0,1365.0,0,8,3,23,1,2,16.86844099,86.3173039
4,2.0,2258.0,0,14,2,19,1,2,18.46779849,96.03859856
4,2.0,1313.0,0,6,3,16,1,0,4.20642024,69.85266804
4,2.0,1790.0,0,7,1,3,0,2,19.38998314,67.42910626
3,1.0,1911.0,1,14,4,4,1,1,3.375867924,76.83113201
5,2.0,2465.0,0,6,4,4,0,0,22.35396253,93.94835563
4,1.0,2503.0,2,16,1,27,1,2,13.11534425,79.71963062
3,1.0,1458.0,0,4,2,13,1,1,4.388285357,
2,2.0,1193.0,1,7,2,0,0,1,3.129097898,44.82301021
2,2.0,1996.0,0,16,2,1,1,2,11.56275189,68.91145886
3,1.0,2206.0,0,4,1,21,0,1,1.128129377,66.70893595
3,3.0,746.0,1,7,5,9,0,1,24.06944109,57.48656279
5,3.0,1455.0,0,2,5,29,0,1,5.096424155,
5,1.0,1307.0,1,8,1,4,1,2,11.06843802,61.78444751
2,2.0,1423.0,0,10,5,8,1,1,15.56010498,71.09405987
4,1.0,975.0,1,2,2,12,1,0,17.19558842,60.69692547
2,1.0,598.0,0,6,5,22,1,1,14.55542782,41.67768568
4,2.0,1765.0,2,4,1,28,1,1,5.286164627,72.30843915
4,3.0,2398.0,2,1,5,20,0,2,12.32319995,96.75448953
5,1.0,1654.0,1,6,5,12,1,1,8.742315039,84.34091641
1,3.0,2748.0,1,12,5,27,0,2,3.145116525,88.42431925
1,3.0,1416.0,1,14,5,27,1,2,10.30058076,57.75439899
3,2.0,425.0,2,15,1,8,1,2,15.61199559,49.22216871
5,1.0,1958.0,1,18,3,13,0,2,3.449226052,76.80135164
4,1.0,2897.0,0,17,5,16,0,1,4.959457985,96.5106287
1,3.0,2767.0,1,9,3,2,0,1,3.070590132,85.24122062
4,3.0,2603.0,1,15,1,17,1,2,1.026837564,85.43367196
1,2.0,870.0,0,18,4,11,1,2,23.47443234,47.35573166
1,3.0,2867.0,0,18,3,22,0,2,21.11877532,81.46155701
1,2.0,1050.0,2,5,1,8,0,2,6.55708548,43.11103309
5,1.0,1285.0,0,16,4,15,1,1,14.86319324,73.16273031
2,2.0,1329.0,0,9,5,29,0,0,20.23845425,55.71873097
4,3.0,2144.0,1,3,1,12,0,1,9.796896545,78.20919676
5,1.0,1275.0,2,12,2,27,0,2,18.73721669,60.38503559
5,2.0,1341.0,0,14,4,17,1,2,21.84780056,73.15296697
5,1.0,1708.0,2,1,2,11,1,2,12.96769237,74.54669496
5,2.0,971.0,0,9,5,21,1,2,22.31302652,79.37081208
5,3.0,453.0,2,9,5,1,0,0,6.039326508,63.86356733
3,3.0,1004.0,0,13,3,18,0,2,22.63464636,63.23356354
4,1.0,724.0,1,8,5,0,1,0,20.33172079,61.59643521
5,1.0,1284.0,2,11,3,5,1,1,21.16157041,71.14573695
4,1.0,664.0,2,14,4,17,0,0,1.107956726,39.89210948
3,2.0,781.0,0,16,2,2,1,1,16.92699294,54.26048665
3,3.0,1636.0,2,11,4,21,0,0,10.61565157,64.81819514
4,1.0,2780.0,0,19,2,5,1,2,15.50954,
1,1.0,1781.0,2,10,1,3,1,0,3.007794809,53.79604193
2,1.0,2650.0,2,8,4,16,1,2,6.675406107,86.7109603
1,2.0,2505.0,1,11,1,22,1,0,9.430790152,70.51459268
1,1.0,1917.0,1,8,2,17,1,1,18.24230474,53.12550023
1,1.0,1933.0,2,10,3,21,1,0,14.26994201,65.14323097
5,2.0,2191.0,1,17,4,6,0,0,1.351088413,80.46960176
3,2.0,946.0,2,11,4,29,0,1,9.034615728,51.906741
1,1.0,1270.0,0,12,3,1,0,0,23.55905543,40.60748875
3,1.0,2550.0,2,10,3,14,1,1,5.31641289,81.50972615
4,2.0,1623.0,2,17,5,21,1,0,6.68265334,87.35654331
2,3.0,1264.0,1,3,5,16,1,1,8.377237982,68.10853564
4,2.0,2365.0,1,7,2,5,0,1,7.431711252,78.5470202
4,3.0,797.0,0,3,4,7,1,2,3.92140341,59.85126991
5,1.0,2161.0,0,17,3,7,0,1,8.503845066,84.22867596
2,1.0,791.0,0,8,3,6,1,1,13.94634641,50.26060762
4,3.0,2553.0,2,19,1,3,0,2,17.20671153,86.78145608
4,2.0,2012.0,0,14,5,19,0,2,16.42854789,85.90645761
2,1.0,1477.0,0,5,1,4,0,1,4.904220655,52.17315809
2,3.0,1700.0,1,19,3,7,1,2,15.7485803,71.653591
4,2.0,2558.0,1,13,4,13,0,1,9.599792186,98.89289423
2,3.0,2671.0,0,18,4,19,1,1,20.72406149,102.5251709
4,2.0,2522.0,0,11,1,24,0,0,9.697873067,83.92851118
4,2.0,2953.0,2,12,5,2,0,1,24.43764998,95.89801545
5,2.0,2929.0,2,8,2,24,1,2,15.75571608,107.4858193
1,2.0,763.0,1,12,4,17,0,0,11.29549748,41.98060981
4,3.0,2686.0,0,1,2,21,0,0,13.07469363,84.91050784
3,3.0,1824.0,0,18,5,14,1,2,5.222874638,82.76290493
1,3.0,1245.0,0,2,1,20,0,2,17.32330965,47.01788143
1,3.0,1727.0,0,12,5,4,0,0,24.11362366,66.85046299
1,3.0,791.0,0,19,3,14,0,2,13.35899924,38.41496299
5,2.0,1440.0,2,7,5,26,0,2,24.81643598,73.35706911
4,1.0,2459.0,2,7,1,5,0,1,4.611096939,72.19872755
5,1.0,2446.0,0,1,1,9,0,2,16.30441183,80.52888551
4,3.0,545.0,2,18,5,22,1,1,17.26994744,63.65849057
5,3.0,1705.0,2,8,1,19,0,2,8.481341345,84.97629541
5,1.0,1972.0,0,10,3,14,0,2,9.437558807,75.82885766
3,2.0,2616.0,2,1,2,19,1,2,23.69128661,73.93996328
5,3.0,2617.0,0,15,5,27,0,2,15.68654125,99.97471296
2,2.0,2432.0,2,15,1,8,1,0,19.75661797,72.16336042
3,1.0,1164.0,0,4,2,3,0,0,18.42364037,49.1928438
5,1.0,1769.0,0,10,3,7,0,2,15.66357255,70.24134325
1,3.0,898.0,2,8,5,25,0,0,2.148918062,59.24114297
2,2.0,2366.0,2,14,1,12,1,2,16.90458551,74.05933711
2,3.0,1565.0,1,13,2,16,1,2,9.277909415,62.2885367
2,1.0,2160.0,0,17,3,3,0,1,12.25656255,63.72814639
3,2.0,517.0,0,7,4,1,0,1,21.43489706,44.39481338
5,3.0,764.0,0,6,1,26,0,2,24.24898073,59.23805693
5,3.0,2381.0,0,9,3,25,1,0,17.66276697,97.8578768
1,3.0,535.0,2,8,2,4,1,0,6.567531786,41.16624474
1,1.0,1500.0,2,14,5,1,0,2,8.6245274,55.09849626
2,3.0,2271.0,1,3,2,15,1,0,4.314654118,73.14823514
1,2.0,417.0,0,13,5,22,1,2,14.93686124,44.25782499
3,,2290.0,1,9,3,25,1,1,23.31799465,90.08505743
5,1.0,2850.0,1,9,3,22,1,0,20.46244222,103.6254464
2,3.0,604.0,1,11,2,14,0,0,14.04732301,38.37563701
1,1.0,898.0,1,6,2,24,1,1,23.59358135,37.93759545
3,,2771.0,1,12,5,28,0,2,22.52199132,86.80338897
3,2.0,994.0,2,4,1,3,0,0,9.665814546,50.01745233
1,2.0,961.0,2,4,2,14,1,1,14.19470869,37.92916502
5,3.0,1704.0,1,17,1,4,1,0,8.103085044,80.727169
1,1.0,2926.0,2,7,1,2,1,1,1.210522517,88.22326336
2,1.0,2611.0,2,6,1,13,1,0,11.82852189,75.7261925
1,2.0,2771.0,1,8,3,6,1,2,19.00265015,91.12874371
3,2.0,2998.0,2,7,3,14,0,0,16.22008004,90.01189943
1,3.0,1039.0,2,8,1,4,0,1,23.24365096,41.94859941
5,1.0,2326.0,0,9,1,8,0,2,17.45858081,74.73197659
4,2.0,2655.0,1,1,3,27,0,0,4.390173296,82.39917461
1,3.0,714.0,0,3,5,12,1,1,7.403637159,49.08589271
5,1.0,2751.0,0,18,4,29,1,1,4.008193083,98.52577763
5,1.0,1300.0,1,19,2,6,1,2,20.07365128,63.70590634
3,2.0,2686.0,0,11,1,3,1,0,23.81669468,88.36068335
5,3.0,2150.0,0,16,3,6,0,2,6.430362531,87.32971617
5,2.0,1203.0,2,18,1,0,0,1,19.37256429,57.11032566
5,3.0,1960.0,0,6,1,14,1,1,11.48806024,83.09537578
5,1.0,1852.0,1,2,1,14,0,0,9.525149511,66.63023779
2,3.0,1643.0,2,4,1,17,0,1,24.68523604,56.35053066
2,3.0,2722.0,2,5,5,14,1,2,9.301107978,104.6873864
3,3.0,2070.0,2,14,2,29,1,1,16.86471317,85.34021061
1,3.0,2427.0,1,1,2,2,0,0,18.10715413,58.44119725
5,3.0,2168.0,1,14,3,4,1,0,19.5526989,92.99694435
1,2.0,2400.0,1,13,5,27,1,1,21.68817596,85.9580944
1,3.0,1489.0,0,16,5,4,1,2,14.58848006,68.53306013
3,3.0,1846.0,0,4,2,15,0,0,15.50552411,67.07492563
5,1.0,2702.0,2,6,3,22,1,1,18.06729669,89.68611389
5,3.0,2572.0,2,9,5,24,0,1,4.57329816,107.4886101
4,1.0,1569.0,1,1,3,9,1,1,5.80121014,72.07659938
1,2.0,1014.0,1,17,2,24,1,2,19.34344014,34.78498134
1,2.0,2832.0,0,4,1,21,1,2,4.239168185,64.46038465
2,3.0,2894.0,0,6,5,22,0,2,17.52322372,97.09085871
4,2.0,786.0,1,16,3,27,0,0,1.777937777,57.12893157
2,3.0,2830.0,1,7,1,12,1,1,9.101143165,87.23838225
2,,1805.0,0,5,2,14,1,2,16.89386555,75.43621347
2,3.0,523.0,2,9,4,7,0,0,17.96113557,
3,3.0,2213.0,2,19,5,19,1,0,16.1228048,90.9733979
3,1.0,2024.0,0,1,5,6,0,0,11.59695252,77.16703574
2,1.0,1581.0,0,8,3,13,1,0,7.11211756,54.43162548
4,1.0,1127.0,2,4,2,5,0,2,15.71914477,49.34197433
1,1.0,1541.0,0,17,2,7,1,0,5.439346427,45.52373591
4,3.0,2775.0,2,1,5,14,0,2,2.446387972,106.3833123
5,2.0,758.0,2,2,5,16,1,2,1.470462703,73.78278297
3,3.0,842.0,0,14,3,4,1,2,7.42558441,61.74188735
1,1.0,2611.0,1,2,3,11,1,1,1.719191274,77.38652947
1,1.0,1372.0,1,1,4,12,1,2,6.981008132,44.0604381
5,2.0,760.0,1,13,1,2,1,0,7.945732865,64.77165157
5,1.0,1252.0,1,8,3,24,1,1,9.278399195,54.71547534
2,3.0,2024.0,1,9,1,24,0,1,18.12352505,65.85246993
3,3.0,2011.0,1,2,5,18,1,1,11.5914888,85.19927599
3,3.0,2156.0,1,17,4,25,1,2,24.64722273,86.30303309
4,3.0,1423.0,0,6,4,29,1,2,23.73656458,75.55915601
2,3.0,2307.0,0,3,4,27,1,1,24.55689487,86.24840616
2,2.0,2330.0,1,17,2,14,0,0,10.89351028,77.65126602
2,3.0,640.0,0,6,5,17,0,1,2.060862166,49.92338994
2,1.0,1065.0,2,8,2,20,1,2,21.64714378,47.37197798
3,1.0,1565.0,1,14,2,19,1,2,11.43727278,59.62844623
3,1.0,1375.0,2,10,4,6,1,0,16.38787734,60.84695539
2,1.0,2439.0,0,10,2,27,1,0,21.24225677,77.69076313
4,2.0,2478.0,1,15,5,13,1,1,15.57535428,99.12317053
1,1.0,622.0,2,8,5,23,1,2,18.68566936,45.5040629
1,2.0,2227.0,0,11,2,19,0,1,6.969959192,69.68280438
4,1.0,2713.0,1,16,5,18,0,0,5.681316761,89.81122059
2,2.0,1705.0,1,3,1,24,0,1,14.32646203,64.27161773
3,2.0,1187.0,2,15,2,23,0,1,16.31069974,53.58983776
1,2.0,2828.0,2,13,4,10,1,2,21.92275879,87.39193891
5,1.0,955.0,2,11,4,26,1,2,20.71356744,68.18025691
5,2.0,2509.0,0,14,5,6,0,2,24.73727127,101.0215913
4,3.0,1246.0,2,7,5,10,0,1,24.19248139,74.49610389
2,3.0,2968.0,2,19,4,7,1,2,15.96423466,107.7939084
1,1.0,1494.0,2,15,1,23,0,2,13.08330762,38.22000767
2,3.0,1959.0,1,6,4,9,0,0,19.255425,63.86451514
1,3.0,539.0,2,7,2,23,1,2,7.272942003,35.28891019
4,3.0,1763.0,2,14,4,10,0,0,9.457026264,77.90975711
4,1.0,989.0,0,4,3,0,1,1,19.41102196,52.13759009
5,1.0,2149.0,0,9,1,19,0,1,23.7992971,72.61760944
2,3.0,2975.0,2,7,1,9,1,2,22.48857316,84.37340855
5,1.0,940.0,0,15,4,6,1,0,2.748572774,58.19114821
2,2.0,2822.0,0,3,3,21,1,2,6.565996171,92.65190719
5,3.0,690.0,0,5,2,2,0,0,7.559149489,61.89248086
3,1.0,2490.0,1,17,4,18,0,2,10.19653507,78.37624461
3,1.0,1655.0,2,1,2,27,0,0,2.69741843,63.74895816
3,3.0,1635.0,2,1,3,3,0,0,6.541192382,73.51273325
3,1.0,407.0,2,16,4,29,1,1,18.18742927,40.24219731
1,3.0,2057.0,0,14,4,25,0,0,6.866830065,70.30540614
3,1.0,882.0,0,11,2,5,1,1,23.62100329,45.16282589
4,2.0,2489.0,0,14,4,29,0,2,11.15281403,91.23872416
4,3.0,732.0,1,8,3,0,1,2,3.392458179,60.13439659
1,2.0,1656.0,0,19,4,25,1,0,21.22413663,72.96053067
3,3.0,1439.0,1,2,5,3,1,1,22.97202262,69.5154804
3,1.0,2516.0,2,10,3,24,0,1,23.27471461,73.80347511
3,2.0,2500.0,0,5,1,6,0,2,12.85430054,76.93803689
5,1.0,1084.0,1,15,2,10,1,1,23.09226308,63.4825994
2,3.0,1393.0,1,1,3,5,0,1,18.0205365,54.37323409
5,3.0,2197.0,0,2,1,26,1,2,5.694777866,86.44406029
2,3.0,2224.0,1,19,1,4,0,1,13.79661807,67.81547629
3,3.0,2974.0,0,17,3,11,0,2,11.38824562,90.65895271
3,3.0,2205.0,1,15,1,28,0,1,11.82528171,71.13900095
5,2.0,2102.0,2,18,1,1,0,0,10.91989778,77.47699976
5,3.0,462.0,2,8,5,17,1,2,5.206580591,65.08321584
2,1.0,660.0,2,14,4,21,0,2,10.36078656,35.59837804
4,2.0,1257.0,0,8,5,8,0,2,13.28803263,69.82315034
2,1.0,1663.0,2,8,4,13,0,0,7.856183339,53.65951607
5,3.0,1888.0,2,19,1,11,1,2,5.244415897,85.12874439
5,1.0,1530.0,2,13,4,8,1,0,5.757649853,76.73753773
1,2.0,,0,5,5,0,1,1,5.631287404,75.32230022
5,2.0,579.0,1,10,2,6,1,0,11.72200825,50.89901419
1,2.0,754.0,0,7,2,6,1,2,6.017908246,26.69082316
4,1.0,1333.0,0,9,4,9,1,0,18.21584866,73.15235344
2,2.0,988.0,2,14,2,1,0,0,9.055065473,42.29335256
2,1.0,2160.0,1,6,3,29,1,0,23.54522316,73.83167112
1,3.0,,2,10,2,27,1,0,2.505500806,53.05400339
2,3.0,2628.0,2,1,4,25,0,1,8.438864565,81.5729921
5,1.0,573.0,0,11,1,3,0,1,18.72040976,40.67412008
3,2.0,2801.0,0,8,5,28,0,1,17.43480102,91.33178611
1,1.0,753.0,0,6,2,7,0,2,11.09517313,35.04478429
2,1.0,1738.0,2,17,4,21,1,0,21.88474506,69.26700924
1,1.0,833.0,1,4,5,26,1,1,2.712928955,44.22772565
1,3.0,2729.0,1,6,3,13,1,2,13.2183529,94.20410087
3,1.0,658.0,2,15,1,12,1,2,5.809931282,32.38814776
5,3.0,1267.0,1,10,5,15,0,0,9.974642154,
1,1.0,2452.0,2,17,5,6,1,0,17.77749119,75.45533973
2,3.0,2403.0,1,10,4,9,1,0,3.37533593,83.25173993
4,1.0,995.0,2,5,3,10,0,0,2.050520017,61.70868438
1,1.0,2068.0,1,19,2,10,0,0,11.09992617,67.67277848
1,2.0,793.0,0,7,3,29,0,0,7.514119564,47.93484723
3,2.0,735.0,0,19,1,5,1,1,18.29248008,44.42461589
5,1.0,2510.0,0,10,2,24,1,1,2.573214265,89.51381281
4,1.0,443.0,0,19,3,26,0,0,24.19613051,44.80838973
2,1.0,2600.0,2,11,1,11,0,2,15.89805246,73.80952089
4,1.0,1253.0,1,3,5,9,1,1,13.03037694,62.81414425
2,2.0,674.0,2,11,5,25,1,0,10.90119184,56.4475245
5,3.0,825.0,0,6,5,8,0,1,18.97612575,63.11952345
2,1.0,882.0,1,6,5,21,1,2,9.551770858,51.14676016
3,2.0,613.0,2,15,2,5,1,2,19.6467499,47.28945141
3,1.0,2526.0,0,3,5,8,1,1,18.05662034,89.82143452
3,1.0,538.0,1,11,2,25,0,0,14.23237505,31.1631957
3,3.0,1349.0,1,8,2,24,0,0,22.32813983,57.96956516
4,1.0,497.0,0,8,3,2,0,0,9.303658968,44.42393176
5,1.0,1063.0,0,16,5,6,0,2,2.388403993,66.02603254
